
Artist,Title,Length,

"Frad","The Girl I Have A Crush On",138

"Fujitsu","Motions",112

"furino","Medusas",155

"GentleBeatz","Silent Thoughts",165

"Hakaisu","Shelter (ft Alys)",106

"Halberd","Nvm",88

"hisohkah","bike ride",164

"Hm Surf ","Sid's Lesson",97

"HM Surf","Stay ft. SwuM",149

"Ibrahim","Bullet Train Fantasy (w luvbird)",246

"ibrahim","enamored (Feat Limes)",167

"Ibrahim","Watermelon Slices",251

"G Mills","Icicles",163

"ImpOrtMediA","long time",118

"Invention Kartographer","Unknown",106

"inverted colors","cosmic cove",172

"J. Cole x Russ Type Beat","Exotic (Prod. Syndrome)",209

"Jaz93","Real",126

"Jazzinuf","coffee and cigarettes",193

"Jazzinuf","Cozy",144

"Jazzinuf","Happiness Is Now",140

"Jazzinuf","Magic Hoodie",118

"Jazzinuf","The Way You Look at Me",174

"Jazzinuf","Things We Did Last Summer",133

"jhove","away from home feat Bert",182

"Jinsang","Bright",119

"Jinsang","egyptian pools",131

"jinsang","feelings",161

"Jinsang","Flow On",229

"Jinsang","herewego",137

"jinsang","Mirage",133

"jinsang","september rain",136

"jinsang","slumpin",170

"jinsang","Summer's Day (v2)",180

"Jinsang","sunlight",136

"jntbts","dawning",174

"Joakim Karud","Dreams",190

"Joe Corfield","Cheat Sheet",88

"Jon Kratz","99th Street",324

"Jon Kratz","Kibogaoka Hill",301

"Jon Kratz","Kogane Dockyard",313

"Jon Kratz","Tokyo Underground",324

"Jon Kratz","Tokyo-To",312

"j'san","delusion",152

"J'san","In Time",135

"J'san","The Best Moment",84

"j'san x Cloudchord","First Wonder",169

"Kael","We were so in love",148

"Kavv","Glistens",99

"Kavv","Now That You're Gone",120

"konteks","mellow out",144

"Konteks","Rainy Day Daydream",129

"Konteks","The Moon In A Silver Bag",86

"KRN 92","Nimbus",183

"krylic","Notorious",158

"Krynoze x Sweet Medicine","Insides",147

"kudasai","a light of mine",254

"kudasai","dream of her (the girl next door flip)",203

"kudasai","the girl i haven't met",195

"Kudasai & Luv.ly","Paradise",138

"kudasai & two sleepy","fortune",232

"Kupla","Tiger",156

"L.Dre","cycles",147

"Lakey Inspired","Blossom",190

"LAKEY INSPIRED","Chill Day",186

"Lee","I Need A girl",249

"lesspoint","dusk",169

"Letskey","Memories",110

"Lily Potter","Oblivion",153

"L'indecis","Le Sud",185

"L'indecis","Soulful",221

"Link's Awakening","Ballad of the Wind Fish (Lofi Hip Hop Remix)",110

"LJones","Chihiro's Break",135

"LoFi","Always Sad",185

"LoFi","Coffee on the beach",179

"LoFi","Daybreak (Original Mix)",209

"LoFi","Feelings Fade And People Change",271

"LoFi","Forever",140

"LoFi","Hold Me",210

"LoFi","I Am Sad In My Room Once Again",218

"LoFi","Moonlight",172

"LoFi","Optimistic",184

"LoFi","Rain",230

"Lofi","The happy moments come often but so do the painful ones",233

"LoFi","Together",123

"LoFi","Using My Heart Less",236

"LoFi","Wish I'd Stayed",163

"Lo'Fi Boy","Little Love Song",113

"Lo'Fi Boy","LOTUS (Feat. The Girl Next Door)",201

"Lonely","Moving On",133

"Lost Son","luv loop",60

"Lost Son","Oh Look, It's Raining Again",136

"Lost Woods","Lofi Remix",189

"Lofi Records","",186

"Lovebird","February",129

"LoveLord","Jus' Chillin (Instrumental)",75

"Made In M","Mirror",94

"Mars","Malie City (LoFi Remix)",160

"Masked Man","Cloudy Dreams",166

"Medda","Flower Fields",123

"Medda","Temporary",149

"Medda","you're always there",154

"Mewsyc","I'm never good enough",178

"mommy","passing",169

"Mono Massive","Attila",150

"Mr. Käfer X Phlocalyst","Stellar",139

"Mt Fujitive","Leaves",132

"Mujo","Callan",99

"Mujo","Cookin Lofi",93

"Mujo","Flying",109

"Mujo","Kensho",103

"Mujo","Magic Wind",89

"Mujo","Shells",105

"N O S T R A D A M U S","Fools Paradise",126

"Neeks","summer awaits (feat. sad boy with a laptop)",204

"Nicobox","Morning Jazz",228

"Nochi","Warm Stares",136

"Nokbient","Sleepy Time",97

"Nuxe & Zaini","Like U (ft. b o b b i e)",156

"Nymano","Women",94

"Oddwin","SNES",168

"Omar","Serene",124

"Omarr","Chai",134

"Omarr","Good Morning",133

"Pandrezz","by the bridge at night (feat. nohone)",170

"Pheeno","Rest",185

"Philanthrope","Birth",124

"Philanthrope","Carwash",190

"Philanthrope","FLKE",133

"Philanthrope","Rebirth",162

"Philanthrope","Sodium ft. TESK",125

"Philanthrope","Time Goes By",134

"Philanthrope & Psalm Trees ","New York",90

"Philanthrope & Psalm Trees","Am I Worthy Of Your Love ft. Moose Dawa",199

"Philanthrope & Psalm Trees","How I Feel",139

"Philanthrope & Psalm Trees","Laverne ft. Moose Dawa",116

"Philanthrope & Psalm Trees","Nomequiere ft. Juan RIOS",142

"Philanthrope & Psalm Trees","Preface",100

"Philanthrope & Psalm Trees","Three Degrees Summer",165

"Philanthrope & Psalm Trees","Winter in America",133

"Phlocalyst","Arise",175

"Phlocalyst","Bamboo",148

"Phlocalyst","Beautiful Morning",150

"Phlocalyst","Cerebral",161

"Phlocalyst","Devotion",168

"Phlocalyst","Distance",163

"Phlocalyst","Galanthus",193

"Phlocalyst","Hier Encore Pt. 2",128

"Phlocalyst","Homage",152

"Phlocalyst","Infinity",188

"Phlocalyst","Mission",147

"Phlocalyst","Old Friend",118

"Phlocalyst","Outro pt.2",159

"Phlocalyst","Outro",194

"Phlocalyst","Parapluie",177

"Phlocalyst","Raindrops Keep Fallin'",165

"Phlocalyst","Slumber",124

"Phlocalyst","Spheres",122

"Phlocalyst","Vide",210

"Phlocalyst","Wings",159

"JoyFox","Pirahna Plant's Lullaby (JoyFox LoFi Remix)",155

"Polaster","Bamboo Island (Lofi Remix)",140

"Porou","Sweet Dreams Love",111

"potsu","bossa uh",210

"Potsu","CHAM",140

"Potsu","losing sight",190

"Potsu","Oops",143

"Prima","June Gloom",137

"Probe","Stardust Walkway (Sonic Lofi)",123

"Psalm Trees","A Day Makes",117

"Psalm Trees","a pequena historia",240

"Psalm Trees","Another Side of Your Face",181

"Psalm Trees","Bonita",152

"Psalm Trees","caso de amor brasiliense",137

"Psalm Trees","Dadada",210

"Psalm Trees","Danish Soul",122

"Psalm Trees","Dreamer",121

"Psalm Trees","I Don't Know",158

"Psalm Trees","Innerstate",102

"Psalm Trees","Keep It True",89

"Psalm Trees","Lust for Plants",113

"Psalm Trees","Neighbourhood",140

"Psalm Trees","noite em dia ft. Alexander Van Popta",163

"Psalm Trees","Ode to Artifacts",156

"Psalm Trees","Racing Drivers",152

"Psalm Trees","rosas e garrafas",134

"Psalm Trees","Smile",111

"Psalm trees","sol",229

"Psalm Trees","Some Are Of Love",187

"Psalm Trees","Soulitude",123

"Psalm Trees","Stardust",97

"Psalm Trees","Take to Chill",174

"Psalm Trees","The Sky",179

"Psalm Trees","Time to Slide",120

"Psalm Trees","whatiwant",86

"Psalm Trees","Wherever You Are",127

"Psalm Trees","You Don't Know",166

"Psalm Trees & Moose Dawa","Chill",118

"Psalm Trees & Moose Dawa","I Know U Can",158

"Psalm Trees & Moose Dawa","No Lies ft. Andras Szilagyi",129

"Psalm Trees & Moose Dawa","Softa",104

"R.E.G!","Tranquil...",224

"Radiohead","No Surprises (Lo-Fi Remix)",255

"Radiohead","No Surprises (Remix)",233

"Mila Coolness - Topic","",194

"Redpest","Sleepy Time Beats",71

"Rook1e","I Fell In Love With You One Night In September",97

"Ruck P","Spring in La Coruña",218

"RUDE","Eternal Youth",206

"sad boy with a laptop","evergreen",215

"Sad Boy With A Laptop","I Was Lost Until I Met You",108

"Sad Boy With A Laptop","Portals To Mystical Worlds",166

"sad boy with a laptop","you were so far away",194

"Saib","Mellow Dust",105

"Saib","Brazil",173

"Saib","Butterfly Lovers",160

"Saib","space cowboy",173

"Saik","Wet Season",194

"Saiko","Sofia Drift",139

"Santpoort","the great ocean road",145

"Sarcastic Sounds","I Don't Sleep",116

"Sarcastic Sounds & Ezra","Thinking Of You",83

"Satin","Unknown",102

"Satyr","Marble ft Drxnk Elior",158

"Sinh","Poetry (Feat Natty Reeves)",154

"Sky.High","Cold Days ft j'san",125

"Sleepdealer","Naturals",136

"slipfunc","a spring without you",168

"smuv","looped",143

"Softy & Lucid Green","Time Alone",168

"Soii","What you're not",204

"Sonic Lofi","Green Chill Zone",206

"Sonic Lofi","Low Spec Robo Go",119

"Splatoon 2 Octo Expansion","8-Ball LoFi Hip Hop Remix",158

"SpookyDaGhost","Still Waters",129

"Super Mario World","Game Over LoFi Hip Hop Remix",286

"SURF","Instant Brew",135

"SURF","Take Care",131

"Tenno","Between Worlds",174

"Tenno","The Guiding Wind (Soothing Breeze)",194

"THAIBEATS","Faithful",298

"The Deli","5-32PM",137

"The Deli","Flowers",188

"the girl next door","come chill with me on some floating tropical island",171

"the girl next door","the girl i once loved",148

"The Legend Of Zelda OOT","Song Of Storms (Tubas Lofi Remix)",183

"Theysay.","love",178

"through & through","blueberry jet",156

"Treycitybeatz","Sonic Vibes",164

"TV Blonde","Ocarina",182

"Tymu","Walk With Me",114

"Tysu","White Cherry (Feat Tenpo)",102

"Unknown","Call me",127

"Unknown","Couch Day (Original Mix)",153

"Unknown","Easy",166

"Unknown","Fools Paradise",126

"Unknown","Home Before The Storm",77

"Unknown","Imagine",178

"Unknown","It Happens",72

"Unknown","Light Strands",106

"Unknown","Long Talks",132

"Unknown","Time Stands Still",147

"Uumamii","Caffe",121

"Vect","Milky Way Wishes Floating Away (Vect lofi Remix)",282

"Video Game LoFi","DK Rap To Relax and Study To",79

"Video Game LoFi","Grand Theft Auto III",103

"Video Game LoFi","Ocarina of Time",65

"Vowl","Imagine (ft Shiloh)",178

"Walterwarm","Do It For You",107

"Ward Wills","La Cafeteria",164

"Wizard of Lonliness","Cookin' in Hateno Village",380

"Wunsche","Flower",267

"wunsche","patience",149

"Wunsche","Soulfood",98

"XNimVn","sunny day",159

"Yasper","Good Friends",161

"Yusei","Do You Ever Miss The Old You",303

"Yusei","I Was All About You",240

"Zeeky Beats","Beside You",129

"Zeeky Beats","Dream or Reality",153

"Zeeky Beats","Follow Her",126

"Zeeky Beats","Fresh Air",140

"Zeeky Beats","Gone For Now",133

"Zeeky Beats","Missed Calls",154
