
Artist,Title,Length,

"Hanson","Merry Christmas Baby",189

"Hanson","What Christmas Means To Me",226

"Interlude","Christmas Eve Midnight",65

"Interlude","Christmas Mischief",60

"Interlude","Happy Holidays",33

"IrateGenius","The Nutcracker (Remix)",257

"Israel & New Breed","The Nutcracker Suite",161

"Jimmy McGriff","The Christmas Song (TONAL Remix)",205

"John Popper and BB King","Back Door Santa",235

"Johnny Lang","Santa Claus Is Back In Town",260

"Josh One","We Three Kings",232

"Keljet","Driving Home for Christmas (Remix)",237

"King Kooba","O Christmas Tree",305

"Louis Armstrong","Christmas In New Orleans",174

"Louis Armstrong","What A Wonderful World (The Orb Remix)",331

"Louis Armstrong","Zat You Santa Claus",170

"Mahalia Jackson","Silent Night (46bliss Remix)",224

"Mariah Carey","All I Want For Christmas Is You (X Crank That Soulja Boy)",236

"Mary J Blige","Christmas In The City",277

"Mary J Blige","Rudolph, The Red-Nosed Reindeer",147

"Members Only","The Nutcracker (Christmas Eve REMIX)",277

"Michael Buble","Blue Christmas",222

"Michael Buble","Jingle Bells",160

"Michael Buble","Santa Baby",232

"Michael Buble","White Christmas",217

"Motown","Santa Claus Is Coming to Town",114

"Nancy Wilson","The Christmas Waltz (awayTEAM Remix)",250

"Nat King Kole Trio","My Two Front Teeth (MJ Cole Remix)",200

"Natalie Merchant","Children Go Where I Send Thee",314

"Nate Dogg & Snoop Doggy Dogg","Santa Claus Goes Straight To The Ghetto",350

"No Genre","Tis the Season (feat. Jaque Beatz)",65

"Ours Samplus","Le Cerveau Carre (Carol Of The Bells)",247

"Papik","All I Want For Christmas Is You (feat. Ely Bruna)",233

"Paul McCartney","Wonderful Christmas Time",227

"RadioacTiffany","Too Much (The Snow Miser Song Remix)",128

"Realystic","Rockin Around The Christmas Tree (Remix)",314

"Run DMC","Christmas in Hollis",179

"Run DMC","Christmas Is",200

"Run DMC","Santa Baby (feat. Mase Diddy, Snoop Dogg, Salt N Pepa, and Onyx)",245

"Sharon Jones & The Dap Kings","Big Bulbs",180

"Sharpshooters","Jingle Bells (Hip Hop Remix)",198

"Shemekia Copeland","Stay A Little Longer Santa",265

"Smashing Pumpkins","Christmas Time",197

"Soweside","Rockin Around The Christmas Tree (Christmas Trap Remix)",115

"Sugar Ray","Little Saint Nick",126

"Taquite","Have A Holly Jolly Christmas (Eugene The Dreams Shmoney Remix)",107

"The Drifters","White Christmas",161

"The Mistletones","Sunny Night",257

"The Waitresses","Christmas Wrapping",323

"Tom Petty","Christmas All Over Again",254

"Tony Bennett","Santa Claus Is Coming To Town",174

"Tony Bennett","Silver Bells",198

"Trap Factory","Jingle Bell Rock Remix (A Trappy Christmas)",206

"Tyler, The Creator","I AM THE GRINCH (feat. Fletcher Jones)",158

"Tyler, The Creator","Youre A Mean One, Mr. Grinch",109

"Tyler, The Creator","Hot Chocolate",131

"Unknown","Sleigh Ride Remix Christmas Trap Remix",260

"Vadell Gabriel","Christmas In Tokyo",44

"Vadell Gabriel","Winter NiGHTS 2K19",131

"Vadell Gabriel","Winter NiGHTS",55

"Velma Middleton & Louis Armstrong","Baby Its Cold Outside (Mulato Beat Remix)",251

"WhatsUpDanny","Young Santa",197

"Wyclef Jean","Little Drummer Boy (Hot Hot Hot)",227
