
Artist,Title,Length,

"Hail Mary Mallon","Krill",190

"Hail Mary Mallon","Whales",116

"Heiroglyphics","At the Helm",258

"Heiroglyphics","The Who",269

"The High & Mighty","B Boy Document 99 (Feat Mos Def and Mad Skillz)",192

"Holier Than Thou","Copywrite",225

"Ice Cube","Good Cop Bad Cop",207

"Infinite","Let's Get It On",319

"Infinite","Moving On",334

"Infinite","One Day (Radio Mix)",251

"Infinite","Take A Look",247

"Infinite","Wise Guys",273

"J Cole","GOMD",301

"J.I.D","EdEddnEddy",141

"Jake One","Trap Door (Instrumental)",136

"Jalen Santoy","Foreplay",220

"Jay Rock","Kings Dead",230

"Jay Rock","Vice City",285

"Jedi Mind Tricks","151",192

"Joey Badass","FromdaTomb",205

"Joey Badass","Paper Trails",195

"Jonwayne","Trilla G",160

"Jurassic 5","Ghetto Diplomat",226

"KAHN & PeriKardium","Need A Goth Girl",234

"Kendrick Lamar","Backseat Freestyle",213

"Kendrick Lamar","Kurrupted",185

"Kendrick Lamar","MAAD City",350

"Kendrick Lamar","Trap Lookin",204

"Killer Mike","Ready Set Go (Remix)",291

"Koi Child","Black Panda",168

"K-os","Freeze",234

"KRS One","MCs Act Like They Dont Know",296

"LA Symphony","Call It What You Want",228

"Lil Sko","Miss White Cocaine",145

"Logic","Under Pressure",560

"Lords Of The Underground","Chief Rocka",247

"Lost Sound Division","Starburst (2nd Master)",143

"Lupe Fiasco","Little Weapon",246

"Madvillain","All Caps",131

"Mathematik","Better By The Letter",259

"Method Man","Is It Me",225

"Method Man & Redman","Ckeka",183

"Method Man & Redman","How High (Remix)",281

"Method Man & Redman","Mi Casa",164

"Method Man & Redman","Well All Rite Cha",255

"Method Man & Redman","YOU",243

"Mick Jenkins","Jazz",260

"Ming FS","Kings County",237

"Ming FS","The L (feat. Nafis & Karsh Kale)",278

"Mobb Deep","Shook Ones Pt II",326

"Mobb Deep","Survival Of The Fittest",225

"Mos Def","Auditorium",275

"Mos Def And Diverse","Wylin Out (RJD2 Remix)",266

"Mos Def feat Pharoahe Monch & Nate Dogg","Oh No",219

"Mr Lif","Ol Crew",233

"Mystikal","Danger (Been So Long feat Nivea)",212

"Nas","NY State Of Mind",295

"Nas","Systematic",204

"Nas","The World Is Yours",292

"Nujabes","Lyrical Terrorists (Street)",230

"Ol Dirty Bastard","Shimmy Shimmy Ya",161

"Onyx & Dope D.O.D.","PIRO feat. Dopey Rotten",139

"Outkast","Elevators (ONP 86 Mix)",277

"Outkast","Ova Da Wudz",228

"Outkast","Reset",278

"Outkast","Wheelz Of Steel",243

"Party Favor","Whole Lotta Money (feat Rich The Kid)",181

"Pharoahe Monch","Simon Says",202

"Pigeon John","Boomerang",244

"Pusha T","Trouble On My Mind",213

"Raekwon","Still Strugglin",139

"Rahzel","All I Know",259

"Rakaa","Mezcal",312

"Rakaa Iriscience","Human Nature (Now Breathe feat KRS One)",249

"Rav","Abandoned ft Kill Bill",195

"Redman","Cisco Kid",241

"RJD2","5 Left In The Clip Remix Dirty Weathermen",251

"RJD2","FHH (Instrumental)",264

"RJD2","Final Frontier (Remix)",255

"RJD2","Look Of Pain (Instrumental)",257

"RJD2","Lucifer (Soul Position Survivor)",183

"RJD2","Mic Control Soul Position",250

"RJD2","Run (Feat Soul Position)",238

"RJD2","Survival (feat Greenhouse Effect)",265

"RJD2","Survival (Instrumental)",254

"RJD2","Threat (Soul Position Run)",249

"RJD2","Weather People",268

"Roots Manuva","Join The Dots (feat Chali 2na)",240

"Roots Manuva","Witness (1 Hope)",256

"Run The Jewels","Legend Has It",206

"Run The Jewels","Oh Mama",217

"Run The Jewels","Panther Like a Panther (Miracle Mix feat Trina)",223

"Saba","Westide Bound 3",178

"Sabac","Organize",240

"Schoolboy Q","Collard Greens",300

"Schoolboy Q","Man Of The Year",216

"Schoolboy Q","THat part (Black HIppy Remix)",289

"Sergio Mendes","Yes Yes Y'all (feat. Will I Am and Chali 2na)",310

"Shelly Knicks","Bugatti Jet",140

"Shelly Knicks","Fresh Squeezed",153

"Shelly Knicks","Internet Rapper",111

"Shelly Knicks","Rabbit Holes",213

"Shelly Knicks","Windows 95",120

"Slaughterhouse","Sound Off",352

"Snoop Dogg","Serial Killa",213

"Sore Losers","Murs",171

"Soul Position","Inhale",203

"Soul Position","Look of Pain",253

"SpookyDaGhost","Woke Up In A Grave",113

"Supernatural","Victory (feat Wildchild)",223

"Supernatural","Work It Out",249

"Swollen Members","Swamp Members",189

"Talib Kweli","Subway Surfing",241

"Techno Animal","Megaton (Deadverse remix)",320

"Tha Alkaholiks","Last Call",276

"Tha Alkaholiks","DAAAM",287

"Tha Alkaholiks","Let It Out",283

"Tha Alkaholiks","The Next Level",284

"The Beatnuts","Off The Books (Feat Big Pun & Cuban Link)",222

"The Beatnuts","Se Acabo remix (ft Method Man)",213

"The Beatnuts","Watch Out Now",173

"The Cool Kids","What It Is",148

"The Grouch & Eligh","Sign Of The Times",269

"The High & Mighty","Top Prospects (feat Evidence & Defari)",225

"The Perceptionists","Party Hard (feat Guru & Camutao)",231

"The Perceptionists","People 4 Prez",141

"Tony Touch","G'z Up (feat Doo Wop)",176

"U God","Magnum Force",253

"Unknown","Call It What You Want",228

"Viktor Vaughn","Pop Quiz (Extra Credit Remix)",237

"Vince Staples","745",228

"Vince Staples","BagBak",161

"Vince Staples","Hands Up",200

"Vince Staples","Opps",181

"Vince Staples","Pimp Hand",170

"Vince Staples","Street Punks",187

"Vince Staples","Yeah Right",189

"Warped Wax","Eyedea",230

"Water Damage Mix","Spark RJD2 Souls Of Mischief",228

"Weathermen","Where I Wanna Be",143

"Westside Connection","The Gangsta The Killa And The Dope Dealer",251

"will.i.am","Money",251

"Xavier Wulf","The Hollow Squad",231

"Xzibit","LAX",225

"Zion 1","Trippin",309
